index,jempol_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, telunjuk_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, tengah_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, manis_kanan, x_manis_kanan, y_manis_kanan, z_manis_kanan, kelingking_kanan, x_kelingking_kanan, y_kelingking_kanan, z_kelingking_kanan, jempol_kiri, x_jempol_kiri, y_jempol_kiri, z_jempol_kiri, telunjuk_kiri, x_telunjuk_kiri, y_telunjuk_kiri, z_telunjuk_kiri, tengah_kiri, x_tengah kiri, y_tengah_kiri, z_tengah_kiri, manis_kiri, x_manis_kiri, y_manis_kiri, z_manis_kiri, kelingking_kiri, x_kelingking_kiri, y_kelingking_kiri, z_kelingking_kiri
2, 51.7010383606, -38.5456, -20.0986, -27.1639, 55.0384635925, -27.2286, -43.3322, -19.9447, 98.7112731934, -27.7089, 0.466965, -90.989, 91.3432922363, 0.00282669, -1.62971, -87.7684, 87.6944198608, 48.8835, -11.9867, -67.7696, 61.9075126648, 55.2878, 2.041, -25.636, 96.3277664185, 45.7667, -4.60176, -86.3463, 101.03187561, 28.44, -13.886, -97.3656, 94.5572052002, 2.78171, -11.4977, -94.8997, 85.6433105469, -34.574, -16.9808, -77.7155
2, 51.7304611206, -38.5642, -20.1055, -27.167, 55.0140304565, -27.2408, -43.3065, -19.92, 98.7024002075, -27.7152, 0.431046, -90.9807, 91.3422241211, -0.00226974, -1.64513, -87.7674, 87.6931533813, 48.8772, -12.0251, -67.7677, 61.93491745, 55.3037, 2.04286, -25.5943, 96.3790512085, 45.8051, -4.62991, -86.3259, 101.096069336, 28.4951, -13.9016, -97.3531, 94.6313018799, 2.82156, -11.4423, -94.9175, 85.6907424927, -34.5391, -16.99, -77.7272
2, 51.7653999329, -38.5829, -20.116, -27.1728, 54.9962882996, -27.2507, -43.2856, -19.9018, 98.6908035278, -27.7211, 0.386475, -90.9706, 91.3417053223, -0.00875092, -1.65315, -87.767, 87.6910400391, 48.8694, -12.0561, -67.7676, 61.9442443848, 55.3251, 2.02925, -25.5628, 96.3843612671, 45.83, -4.63075, -86.3172, 101.126800537, 28.5197, -13.8564, -97.3717, 94.613899231, 2.88736, -11.525, -94.8918, 85.6684951782, -34.477, -17.0378, -77.7254
2, 51.8088417053, -38.6061, -20.125, -27.1822, 54.9824333191, -27.2589, -43.2689, -19.8856, 98.6790771484, -27.7294, 0.341125, -90.9595, 91.3415603638, -0.0140305, -1.65909, -87.7668, 87.6877746582, 48.8604, -12.0843, -67.7681, 61.9776115417, 55.3416, 2.00166, -25.5318, 96.4388809204, 45.8594, -4.65366, -86.3043, 101.202865601, 28.541, -13.8216, -97.3871, 94.6734085083, 2.91435, -11.5356, -94.8935, 85.7025985718, -34.4365, -17.078, -77.7231
2, 51.8530883789, -38.6263, -20.1397, -27.1931, 54.9635505676, -27.2638, -43.249, -19.8698, 98.6717834473, -27.7314, 0.30957, -90.9534, 91.3415679932, -0.0155792, -1.66568, -87.7666, 87.6851043701, 48.8553, -12.1088, -67.7666, 61.9774017334, 55.3496, 1.94563, -25.5215, 96.4491882324, 45.8816, -4.64619, -86.3013, 101.198760986, 28.5755, -13.8652, -97.3702, 94.6904373169, 2.93536, -11.5047, -94.9058, 85.7106552124, -34.4227, -17.0636, -77.7344
2, 51.9058189392, -38.647, -20.1644, -27.2056, 54.9394111633, -27.2622, -43.2307, -19.8493, 98.6617660522, -27.7336, 0.264694, -90.9452, 91.3415985107, -0.0181694, -1.67216, -87.7665, 87.6827468872, 48.8506, -12.1257, -67.7663, 61.9996986389, 55.3461, 1.9061, -25.5206, 96.5070266724, 45.8954, -4.62723, -86.3021, 101.249549866, 28.6033, -13.8921, -97.3589, 94.7495422363, 2.95267, -11.4899, -94.9132, 85.7671127319, -34.4143, -17.0352, -77.7498
2, 51.9535484314, -38.6664, -20.1805, -27.2201, 54.8986968994, -27.2568, -43.2048, -19.8158, 98.656539917, -27.7366, 0.240921, -90.9401, 91.341545105, -0.0225334, -1.67627, -87.7664, 87.681388855, 48.8454, -12.1399, -67.7673, 61.9811019897, 55.3409, 1.88184, -25.5092, 96.5066452026, 45.9192, -4.65808, -86.2891, 101.257270813, 28.6315, -13.9014, -97.3555, 94.7440338135, 2.97884, -11.5251, -94.9049, 85.779045105, -34.4095, -17.012, -77.7636
2, 51.9804573059, -38.679, -20.1975, -27.2244, 54.8404693604, -27.2404, -43.1733, -19.7752, 98.655166626, -27.7416, 0.236221, -90.9372, 91.3413619995, -0.0288353, -1.67291, -87.7663, 87.6820831299, 48.8432, -12.134, -67.771, 61.9822502136, 55.3297, 1.87083, -25.4899, 96.5644607544, 45.9382, -4.62732, -86.2874, 101.31829071, 28.6596, -13.8785, -97.3581, 94.7959136963, 3.02, -11.5165, -94.9057, 85.830657959, -34.3946, -16.992, -77.7787
2, 52.4535522461, -39.6826, -19.9746, -26.8851, 53.2659873962, -27.5155, -41.3289, -19.0242, 98.5974655151, -28.7605, 0.036972, -90.5479, 91.2873840332, -0.909718, -2.34212, -87.6903, 87.5694122314, 47.8818, -12.9951, -68.2326, 65.1755065918, 56.9522, 1.51692, -26.0806, 98.5625610352, 46.7564, -4.87666, -85.5848, 103.16999054, 29.1979, -13.6418, -96.7114, 96.3460617065, 3.63212, -12.1202, -94.1469, 87.4929428101, -34.1606, -17.8018, -77.3333
2, 52.4547042847, -39.6897, -19.9678, -26.8853, 53.2187919617, -27.5197, -41.2951, -19.003, 98.5953674316, -28.748, 0.0180206, -90.55, 91.2864990234, -0.896133, -2.36876, -87.6892, 87.5694122314, 47.886, -13.0274, -68.2234, 65.1756439209, 56.9536, 1.47829, -26.0804, 98.5536880493, 46.7752, -4.93939, -85.5659, 103.160118103, 29.2013, -13.6978, -96.6983, 96.3392105103, 3.64073, -12.1855, -94.1355, 87.486076355, -34.142, -17.8512, -77.3265
2, 52.4521789551, -39.6938, -19.9647, -26.8848, 53.178024292, -27.5249, -41.2656, -18.9799, 98.5947494507, -28.7359, 0.00744629, -90.5531, 91.2870025635, -0.885475, -2.38522, -87.6892, 87.5692596436, 47.8882, -13.0595, -68.2156, 65.2045516968, 56.9405, 1.39604, -26.1106, 98.6072692871, 46.7854, -4.94753, -85.5628, 103.202552795, 29.2131, -13.7494, -96.6826, 96.3677902222, 3.66, -12.2861, -94.1098, 87.5168380737, -34.1143, -17.9089, -77.3164
2, 52.4513320923, -39.7003, -19.9571, -26.8832, 53.1129989624, -27.5256, -41.2269, -18.939, 98.5924758911, -28.7225, -0.0158234, -90.5554, 91.2876815796, -0.874611, -2.40771, -87.6891, 87.5727539062, 47.8968, -13.096, -68.2051, 65.2006072998, 56.9299, 1.28046, -26.1388, 98.6083908081, 46.8122, -4.98538, -85.5476, 103.199417114, 29.2367, -13.8064, -96.6665, 96.3680114746, 3.68275, -12.3433, -94.1021, 87.5062561035, -34.0808, -17.9699, -77.3103
2, 52.4504051208, -39.7068, -19.9537, -26.8795, 53.0594139099, -27.5261, -41.1967, -18.896, 98.5900802612, -28.7134, -0.0431824, -90.5562, 91.2895507812, -0.864872, -2.4299, -87.6897, 87.5783538818, 47.9068, -13.1297, -68.1957, 65.2246322632, 56.9336, 1.24365, -26.1239, 98.6546707153, 46.8393, -5.04425, -85.5272, 103.241500854, 29.276, -13.8944, -96.6364, 96.4284591675, 3.70681, -12.3776, -94.104, 87.5457077026, -34.0479, -18.0436, -77.3042
2, 52.4493255615, -39.7129, -19.9513, -26.8759, 52.9751396179, -27.5167, -41.1561, -18.8324, 98.5885314941, -28.7066, -0.0631256, -90.5569, 91.2945175171, -0.853413, -2.43697, -87.6926, 87.583732605, 47.9155, -13.1566, -68.1884, 65.2363586426, 56.9494, 1.16411, -26.1141, 98.6506729126, 46.8669, -5.10034, -85.5064, 103.247291565, 29.3052, -13.9328, -96.6263, 96.428565979, 3.74033, -12.4354, -94.096, 87.542755127, -34.0157, -18.1023, -77.3025
2, 52.4473304749, -39.7193, -19.9506, -26.8709, 52.9086647034, -27.513, -41.1208, -18.779, 98.5884552002, -28.699, -0.0773163, -90.5591, 91.3003845215, -0.839844, -2.44304, -87.6962, 87.5862045288, 47.9194, -13.1923, -68.1806, 65.2956237793, 56.9839, 1.10628, -26.084, 98.7010269165, 46.9095, -5.1554, -85.4802, 103.301399231, 29.3433, -13.9944, -96.6073, 96.4822692871, 3.78249, -12.4832, -94.0916, 87.5859603882, -33.9789, -18.17, -77.3018
2, 52.4404220581, -39.7189, -19.9581, -26.8657, 52.8142929077, -27.4885, -41.0831, -18.7066, 98.5887145996, -28.689, -0.0888824, -90.5621, 91.3092346191, -0.825176, -2.42534, -87.7021, 87.5901565552, 47.9296, -13.2056, -68.1738, 65.2846832275, 56.9863, 1.07533, -26.0688, 98.6934585571, 46.9381, -5.24541, -85.4539, 103.315284729, 29.3678, -14.031, -96.6035, 96.5039596558, 3.79669, -12.4854, -94.1046, 87.5952987671, -33.9694, -18.2213, -77.3003
2, 52.4284629822, -39.7154, -19.9652, -26.8601, 52.7456893921, -27.4743, -41.0502, -18.6559, 98.5906524658, -28.678, -0.0948029, -90.5663, 91.3125991821, -0.818645, -2.42375, -87.7043, 87.5932693481, 47.9371, -13.2214, -68.1679, 65.2891387939, 56.9933, 1.11839, -26.0116, 98.7440338135, 46.9832, -5.28558, -85.4267, 103.372680664, 29.4299, -14.0664, -96.5835, 96.5510940552, 3.84837, -12.5422, -94.095, 87.6502456665, -33.9385, -18.2345, -77.3182
2, 52.4281082153, -39.7181, -19.9647, -26.8582, 52.6773529053, -27.4549, -41.0226, -18.5957, 98.5915908813, -28.67, -0.100708, -90.569, 91.3151550293, -0.815525, -2.42163, -87.7061, 87.5983352661, 47.9468, -13.2305, -68.1631, 65.2497177124, 56.9903, 1.15175, -25.9566, 98.7474212646, 47.0126, -5.3316, -85.4099, 103.38004303, 29.4664, -14.1148, -96.5708, 96.5550689697, 3.88024, -12.5881, -94.0914, 87.6715545654, -33.9363, -18.2218, -77.3372
2, 52.4270858765, -39.7205, -19.9633, -26.8559, 52.5929489136, -27.4254, -40.9954, -18.5097, 98.5950164795, -28.6623, -0.0981903, -90.573, 91.3174057007, -0.814224, -2.41989, -87.7076, 87.6013565063, 47.9511, -13.239, -68.1608, 65.2424468994, 56.9897, 1.22421, -25.8865, 98.7910385132, 47.0491, -5.41356, -85.38, 103.441253662, 29.4978, -14.1436, -96.5638, 96.6221160889, 3.89388, -12.5892, -94.1032, 87.726234436, -33.9198, -18.2146, -77.3539
2, 52.4239044189, -39.7216, -19.9631, -26.8533, 52.5243606567, -27.3949, -40.9791, -18.4203, 98.5981292725, -28.6512, -0.0962524, -90.578, 91.3200912476, -0.813801, -2.41109, -87.7096, 87.6044769287, 47.9567, -13.2443, -68.1583, 65.2317123413, 57.0059, 1.28229, -25.8193, 98.7901916504, 47.0755, -5.45966, -85.3618, 103.452362061, 29.5173, -14.1463, -96.5661, 96.6319961548, 3.9034, -12.5934, -94.1105, 87.7406921387, -33.9216, -18.1957, -77.3691
2, 52.4186515808, -39.723, -19.9642, -26.8482, 52.4439430237, -27.3604, -40.9603, -18.3184, 98.6000213623, -28.6449, -0.0992126, -90.5807, 91.3238677979, -0.811951, -2.40419, -87.7122, 87.6086578369, 47.9631, -13.2493, -68.1562, 65.2364578247, 57.0009, 1.31721, -25.7756, 98.8414382935, 47.0843, -5.47923, -85.3564, 103.515892029, 29.5186, -14.1359, -96.5761, 96.6907501221, 3.90409, -12.585, -94.1197, 87.8032226562, -33.9392, -18.1704, -77.3816
2, 52.4151992798, -39.7241, -19.9659, -26.8444, 52.3700218201, -27.3275, -40.9434, -18.2199, 98.6024475098, -28.64, -0.0996857, -90.5834, 91.3283691406, -0.807236, -2.39607, -87.7154, 87.6101837158, 47.965, -13.2565, -68.1547, 65.2089385986, 56.9881, 1.31491, -25.7565, 98.8433532715, 47.1012, -5.49448, -85.3474, 103.522659302, 29.5331, -14.131, -96.5787, 96.7040328979, 3.90948, -12.5555, -94.1337, 87.8211898804, -33.9552, -18.1448, -77.3956
2, 52.4109191895, -39.7237, -19.9722, -26.8384, 52.3036651611, -27.2926, -40.9323, -18.1262, 98.6030197144, -28.6403, -0.111572, -90.5835, 91.3324432373, -0.805099, -2.39229, -87.7182, 87.6158294678, 47.9744, -13.2508, -68.1536, 65.2170028687, 56.9692, 1.31955, -25.7555, 98.9019241333, 47.0889, -5.45227, -85.3626, 103.5809021, 29.5378, -14.112, -96.5858, 96.7576828003, 3.90508, -12.5337, -94.1423, 87.8786087036, -33.9777, -18.1256, -77.4019
2, 52.4014320374, -39.7225, -19.9783, -26.8298, 52.2557296753, -27.2643, -40.925, -18.0556, 98.6042861938, -28.6388, -0.124985, -90.5845, 91.3366928101, -0.800488, -2.39294, -87.721, 87.6253967285, 47.9922, -13.2384, -68.1509, 65.1967849731, 56.9525, 1.33763, -25.7539, 98.9114379883, 47.0718, -5.40898, -85.3815, 103.58769989, 29.5315, -14.0871, -96.5978, 96.7606887817, 3.88985, -12.518, -94.1494, 87.8853378296, -34.0001, -18.115, -77.4022
2, 52.3877220154, -39.7252, -19.9787, -26.8168, 52.2110710144, -27.2351, -40.9201, -17.9891, 98.6042938232, -28.644, -0.141983, -90.5828, 91.339225769, -0.802975, -2.39383, -87.7228, 87.638999939, 48.0158, -13.2129, -68.1498, 65.1983566284, 56.9274, 1.36226, -25.7535, 98.9641189575, 47.0566, -5.39191, -85.3931, 103.64238739, 29.5264, -14.068, -96.6058, 96.8193130493, 3.86668, -12.4756, -94.1645, 87.9407043457, -34.0285, -18.093, -77.4053
2, 52.3734550476, -39.7208, -19.985, -26.8073, 52.1518745422, -27.1992, -40.9125, -17.9068, 98.6078796387, -28.6436, -0.15007, -90.5847, 91.3451843262, -0.798847, -2.38481, -87.727, 87.6498184204, 48.0363, -13.1895, -68.1486, 65.1615447998, 56.8994, 1.40726, -25.7465, 98.9654388428, 47.0493, -5.38567, -85.3991, 103.646934509, 29.5166, -14.0384, -96.6183, 96.8210449219, 3.85037, -12.4497, -94.1725, 87.9502716064, -34.0558, -18.0646, -77.4095
2, 52.3378601074, -39.7145, -20.0069, -26.7714, 52.0887832642, -27.1533, -40.9124, -17.8097, 98.6098709106, -28.6677, -0.199173, -90.578, 91.3556976318, -0.810169, -2.3804, -87.7341, 87.6753845215, 48.0723, -13.1419, -68.1525, 65.1511993408, 56.8623, 1.4377, -25.7478, 99.0135803223, 47.0389, -5.3951, -85.4038, 103.70401001, 29.4995, -14.0101, -96.6336, 96.9023361206, 3.80109, -12.3354, -94.2129, 88.0115737915, -34.1006, -18.0178, -77.4168
2, 52.3293037415, -39.7164, -20.008, -26.7609, 52.0714759827, -27.1475, -40.9083, -17.7815, 98.6117935181, -28.674, -0.208511, -90.577, 91.3586883545, -0.813461, -2.38347, -87.7361, 87.6772766113, 48.0709, -13.1486, -68.154, 65.1328201294, 56.848, 1.44588, -25.7478, 99.0193481445, 47.0364, -5.36917, -85.411, 103.705352783, 29.5016, -13.998, -96.6367, 96.9110946655, 3.7941, -12.2982, -94.2249, 88.0206298828, -34.1143, -17.9907, -77.4248
3, 60.4282875061, -37.262, -24.0957, -36.4277, 56.5304031372, -40.9978, -22.9183, -32.8218, 98.9294815063, -26.1435, -3.5491, -91.6588, 92.3969650269, -12.1237, -5.88069, -87.8968, 87.0512771606, 29.8511, -16.0352, -76.6817, 58.7754859924, 53.8554, -11.5163, -13.3085, 85.4365310669, 47.9213, -2.17673, -67.2022, 87.8594207764, 25.9107, -8.38098, -80.2404, 82.3919143677, -2.36797, -5.65192, -79.0245, 75.037322998, -35.4562, -11.7509, -61.8368
3, 60.4280281067, -37.2348, -24.084, -36.4896, 56.5820007324, -40.9354, -22.9414, -32.9216, 98.8062896729, -26.3637, -3.98088, -91.4572, 92.3472213745, -12.1042, -5.9675, -87.8451, 87.0400161743, 29.9411, -16.051, -76.6315, 58.7335243225, 53.8297, -11.5427, -13.2241, 85.4354324341, 47.9948, -2.22594, -67.1479, 87.8591079712, 26.0001, -8.44359, -80.2047, 82.3899307251, -2.29797, -5.74333, -79.02, 75.0441589355, -35.4045, -11.8187, -61.86
3, 60.4204788208, -37.2432, -24.0516, -36.523, 56.6502609253, -40.9099, -22.9434, -33.0061, 98.6538238525, -26.7309, -4.51181, -91.1754, 92.2914962769, -12.1517, -6.06522, -87.7784, 87.0326538086, 29.9897, -16.0753, -76.599, 58.7098312378, 53.8163, -11.5461, -13.1751, 85.4339523315, 48.0304, -2.25548, -67.1209, 87.8582763672, 26.0462, -8.48572, -80.1848, 82.38697052, -2.26936, -5.81685, -79.0148, 75.051399231, -35.3885, -11.8778, -61.8648
3, 60.4189758301, -37.2907, -24.0259, -36.523, 56.7290458679, -40.9053, -22.9454, -33.0756, 98.5543289185, -26.9856, -4.87555, -90.9807, 92.2471237183, -12.2072, -6.157, -87.7198, 87.0097808838, 29.9741, -16.176, -76.5632, 58.6961288452, 53.8369, -11.5388, -13.0329, 85.4319763184, 48.1786, -2.2881, -67.0127, 87.8568344116, 26.2293, -8.53622, -80.1188, 82.3846817017, -2.10499, -5.89395, -79.0133, 75.0597381592, -35.269, -11.9487, -61.9273
3, 60.3989067078, -37.3701, -23.9541, -36.5077, 56.8039054871, -40.9277, -22.9091, -33.1359, 98.4597625732, -27.2539, -5.15384, -90.79, 92.1914901733, -12.3166, -6.22993, -87.6461, 86.9851455688, 29.9171, -16.2839, -76.54, 58.6809196472, 53.833, -11.5133, -13.0025, 85.4291687012, 48.205, -2.25777, -66.9934, 87.8550872803, 26.2674, -8.51122, -80.1079, 82.3841400146, -2.08196, -5.88986, -79.0148, 75.0661392212, -35.2552, -11.9575, -61.9398
3, 60.4069595337, -37.4467, -23.7809, -36.5823, 56.8555297852, -40.948, -22.7528, -33.261, 98.4335784912, -27.272, -4.96001, -90.764, 92.1550292969, -12.3351, -6.03732, -87.6204, 86.9649353027, 29.9013, -16.2742, -76.528, 58.6306190491, 53.7759, -11.4623, -13.0946, 85.4268493652, 48.0922, -2.20825, -67.075, 87.8528289795, 26.1401, -8.47108, -80.1524, 82.3830108643, -2.23129, -5.88651, -79.0112, 75.0679931641, -35.3595, -11.9559, -61.8835
3, 60.4242134094, -37.4687, -23.7354, -36.6309, 56.8998451233, -40.9242, -22.7304, -33.3425, 98.4641342163, -27.183, -4.80684, -90.8081, 92.0994949341, -12.3848, -6.06799, -87.5582, 86.9479446411, 29.9202, -16.3018, -76.4976, 58.5574874878, 53.6984, -11.3951, -13.2044, 85.4239349365, 47.982, -2.11089, -67.1556, 87.8502731323, 26.0177, -8.37544, -80.2006, 82.3804626465, -2.37025, -5.82982, -79.0108, 75.0692214966, -35.4572, -11.9099, -61.8385
3, 60.4480857849, -37.5174, -23.6634, -36.6783, 56.9540176392, -40.9156, -22.6833, -33.4315, 98.5369720459, -27.0497, -4.53445, -90.8929, 92.0624923706, -12.4098, -6.01051, -87.521, 86.9384460449, 29.9411, -16.2964, -76.4791, 58.5004386902, 53.6428, -11.3354, -13.2612, 85.4216384888, 47.9361, -2.03651, -67.1896, 87.8485946655, 25.968, -8.30226, -80.2233, 82.3804092407, -2.44183, -5.79456, -79.012, 75.0707015991, -35.4978, -11.8806, -61.8229
3, 60.4747886658, -37.5741, -23.6251, -36.6997, 56.9967498779, -40.9093, -22.6658, -33.4874, 98.6574859619, -26.8628, -4.17787, -91.0257, 92.0190963745, -12.4777, -6.00674, -87.4686, 86.9357070923, 29.9541, -16.278, -76.4723, 58.4554710388, 53.6257, -11.2409, -13.2307, 85.4198379517, 48.0092, -1.88757, -67.1409, 87.8462295532, 26.06, -8.15273, -80.2073, 82.3768234253, -2.37019, -5.70522, -79.0194, 75.0710449219, -35.4256, -11.8116, -61.879
3, 60.5266723633, -37.6361, -23.6978, -36.6692, 57.0393562317, -40.8795, -22.7671, -33.4915, 98.6830444336, -26.8539, -4.14445, -91.0427, 92.0017471313, -12.5337, -6.04933, -87.4368, 86.9408569336, 29.9678, -16.2534, -76.4726, 58.4070510864, 53.5909, -11.1395, -13.2602, 85.4176254272, 48.0053, -1.76944, -67.1459, 87.8450393677, 26.0605, -8.03372, -80.2184, 82.3751983643, -2.38722, -5.63953, -79.0233, 75.0726547241, -35.4257, -11.7691, -61.8891
3, 60.5311737061, -37.6258, -23.754, -36.6698, 57.0730018616, -40.8446, -22.8431, -33.5119, 98.7086715698, -26.8235, -4.06688, -91.0689, 91.9686050415, -12.6086, -6.09482, -87.3891, 86.9454803467, 29.9928, -16.201, -76.4744, 58.3912010193, 53.5792, -11.092, -13.2431, 85.4162521362, 48.0373, -1.72758, -67.1236, 87.8430557251, 26.0995, -7.98814, -80.2089, 82.3760299683, -2.36107, -5.60161, -79.0278, 75.0738677979, -35.3999, -11.7361, -61.9119
3, 60.544883728, -37.654, -23.7455, -36.6786, 57.1017799377, -40.8428, -22.8504, -33.5348, 98.7351913452, -26.7971, -3.92632, -91.0976, 91.9429473877, -12.6832, -6.07463, -87.3527, 86.9441070557, 29.9814, -16.1738, -76.4814, 58.3659324646, 53.5519, -11.042, -13.2696, 85.4149475098, 48.0223, -1.66046, -67.1354, 87.8419342041, 26.0847, -7.91171, -80.2206, 82.3779754639, -2.38807, -5.53101, -79.0336, 75.0761184692, -35.4183, -11.684, -61.9139
3, 60.5556602478, -37.6831, -23.6911, -36.713, 57.1314735413, -40.8433, -22.8137, -33.5863, 98.7516937256, -26.7638, -3.71759, -91.1256, 91.9249649048, -12.7266, -5.95226, -87.335, 86.9509506226, 29.9944, -16.076, -76.4996, 58.3261222839, 53.5166, -10.915, -13.3249, 85.4142837524, 47.979, -1.54562, -67.1689, 87.8405914307, 26.0416, -7.80716, -80.2439, 82.3785324097, -2.44723, -5.46217, -79.0374, 75.0773468018, -35.4523, -11.6505, -61.9024
3, 60.5638427734, -37.7185, -23.6355, -36.7387, 57.1578636169, -40.8531, -22.7724, -33.6269, 98.7721099854, -26.7299, -3.5079, -91.1559, 91.9092712402, -12.7761, -5.83165, -87.3185, 86.9566650391, 29.9928, -15.998, -76.5188, 58.2789878845, 53.4706, -10.8024, -13.388, 85.4123001099, 47.926, -1.46617, -67.2074, 87.8394775391, 25.9901, -7.7392, -80.2664, 82.3779830933, -2.51541, -5.43427, -79.0374, 75.0777587891, -35.4918, -11.6397, -61.8826
3, 60.6063957214, -37.7916, -23.5949, -36.7505, 57.1781845093, -40.8647, -22.7599, -33.6386, 98.8332138062, -26.6316, -3.2321, -91.2315, 91.877532959, -12.8714, -5.78558, -87.276, 86.9669113159, 29.9933, -15.9412, -76.536, 58.2429885864, 53.4494, -10.6698, -13.3768, 85.4103012085, 47.9588, -1.3873, -67.1847, 87.8381729126, 26.0396, -7.65985, -80.2571, 82.377456665, -2.48601, -5.38521, -79.042, 75.0785140991, -35.4569, -11.596, -61.9119
3, 60.637172699, -37.857, -23.5644, -36.7502, 57.189781189, -40.8822, -22.7673, -33.6208, 98.8648147583, -26.5917, -3.0701, -91.2695, 91.8408050537, -12.9846, -5.80377, -87.2221, 86.9709472656, 29.9742, -15.942, -76.5448, 58.2304725647, 53.4362, -10.5514, -13.3738, 85.4083480835, 47.9717, -1.33994, -67.1754, 87.8371887207, 26.0629, -7.61209, -80.2534, 82.3750839233, -2.47838, -5.36894, -79.0426, 75.0795135498, -35.4429, -11.5704, -61.9262
3, 60.6647071838, -37.9074, -23.5564, -36.7486, 57.2036361694, -40.8903, -22.7975, -33.6004, 98.8717041016, -26.5753, -2.9968, -91.2819, 91.7890090942, -13.1105, -5.88283, -87.1497, 86.9765472412, 29.974, -15.9728, -76.541, 58.2290458679, 53.4348, -10.4518, -13.3506, 85.4062728882, 48.0086, -1.29007, -67.1489, 87.8353424072, 26.1156, -7.56081, -80.2398, 82.3727798462, -2.44072, -5.33572, -79.0452, 75.0800323486, -35.407, -11.5303, -61.955
3, 60.6865882874, -37.9469, -23.5423, -36.7585, 57.2174110413, -40.893, -22.8134, -33.5967, 98.8720245361, -26.5562, -2.90427, -91.2909, 91.755027771, -13.1877, -5.89226, -87.1035, 86.985824585, 29.9905, -15.9872, -76.5363, 58.2160873413, 53.4111, -10.3804, -13.3887, 85.4036254883, 47.973, -1.24608, -67.1736, 87.8311080933, 26.0854, -7.52106, -80.2503, 82.3716888428, -2.48675, -5.29236, -79.0465, 75.0809020996, -35.4396, -11.4861, -61.9458
3, 60.7117843628, -37.9858, -23.5335, -36.7708, 57.220790863, -40.8839, -22.8519, -33.5797, 98.8732833862, -26.5277, -2.80054, -91.3036, 91.7088470459, -13.2773, -5.92929, -87.043, 87.0004348755, 30.028, -15.9653, -76.5349, 58.1884078979, 53.3618, -10.3113, -13.4918, 85.4018936157, 47.8661, -1.20013, -67.2497, 87.8271026611, 25.9709, -7.47545, -80.2889, 82.3712539673, -2.62047, -5.24402, -79.0456, 75.081489563, -35.5393, -11.4357, -61.8991
3, 60.7115859985, -38.0202, -23.5531, -36.7547, 57.1895828247, -40.8662, -22.9413, -33.4981, 98.8812561035, -26.4927, -2.70093, -91.3228, 91.6845016479, -13.3288, -5.92621, -87.0094, 87.0032577515, 30.0413, -15.9783, -76.528, 58.177482605, 53.3489, -10.2555, -13.5038, 85.4011154175, 47.866, -1.16129, -67.2501, 87.8244247437, 25.98, -7.44576, -80.2868, 82.3699417114, -2.62754, -5.22649, -79.0462, 75.0813064575, -35.5385, -11.424, -61.9024
3, 60.807598114, -40.0916, -23.1661, -34.9851, 57.959487915, -45.6545, -21.2672, -28.8574, 100.222930908, -29.2146, 3.10634, -91.5749, 93.4910430908, -14.9959, -6.13333, -88.0352, 91.502571106, 37.4167, -14.4042, -78.2495, 53.6843566895, 53.2816, -12.7647, -25.1096, 85.0814971924, 51.2854, -5.52542, -83.7145, 88.8266143799, 31.0131, -10.8717, -97.0123, 82.6029815674, 2.33705, -8.61832, -94.6007, 73.2729721069, -33.2475, -14.9283, -76.1128
3, 60.7831344604, -40.0902, -23.096, -34.9849, 57.9615402222, -45.7211, -21.2142, -28.795, 100.264884949, -29.1253, 3.30254, -91.6453, 93.5134124756, -15.0065, -6.13284, -88.0602, 91.5343017578, 37.4593, -14.4141, -78.2654, 53.8649864197, 53.5413, -12.4872, -25.0069, 85.1243972778, 51.3236, -5.72322, -83.6593, 88.8531265259, 31.0413, -11.0811, -96.9464, 82.6546020508, 2.31404, -8.69261, -94.5933, 73.2833099365, -33.1814, -15.0762, -76.0763
